Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,Result,TRANSITION,Ungrouped,Notes,Flags
Game #3 - UMass Lowell 11-14-23 (FINAL),67.5986882706528,30.1543117293472,OFFENSE,1,,,DHO/HOFF,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X2,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),108.355,8.75,OFFENSE,2,,,BLOB,BLOB Off,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),134.716,3.75066666699999,OFFENSE,3,,,,Transition O,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",TO,TRANSITION,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),182.233333334,9.582666665999994,OFFENSE,4,,,DK/MVMT,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X3,,"Right Wing 3, Abram #24, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),203.516,12.867000000000019,OFFENSE,5,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X2,,"At Rim, Reeves #14, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),262.565,14.317999999999984,OFFENSE,6,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",O2,,"Paint, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),294.4,15.133333334000042,OFFENSE,7,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X3,,"Straightaway 3, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),317.066666667,20.866666667000004,OFFENSE,8,,,DK/MVMT,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X3,,"Right Corner 3, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),568.1965217909826,13.096724102358735,OFFENSE,9,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #5 Gapare, #23 Sacko",O3,,"Right Corner 3, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),732.666666667,8.499333333000095,OFFENSE,10,,,,Forced Foul,"#1 Sturdivant, #13 Kelly, #3 Coleman, #5 Gapare, #23 Sacko",,TRANSITION,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),759.0951800843285,8.151442928671486,OFFENSE,11,,,BLOB,"BLOB Off, GT Off Reb","#1 Sturdivant, #13 Kelly, #3 Coleman, #5 Gapare, #23 Sacko",X3,,"Left Corner 3, Sturdivant #1, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),786.3,11.903402710000023,OFFENSE,12,,,ISO,"BLOB Off, GT Off Reb","#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #14 Reeves",X2,,"At Rim, Sacko #23, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),798.20340271,10.294475290318928,OFFENSE,13,,,P/R,Forced Foul,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #23 Sacko",,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),819.891,16.37566666700002,OFFENSE,14,,,DHO/HOFF,BLOB Off,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #23 Sacko",X2,,"At Rim, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),857.133,17.75,OFFENSE,15,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #23 Sacko",O2,,"Left Short Midrange 2, Sturdivant #1, ",,New Flag
Game #3 - UMass Lowell 11-14-23 (FINAL),896.783333334,10.332666666000023,OFFENSE,16,,,,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #23 Sacko",X2F,TRANSITION,"Coleman #3, At Rim, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),934.6974329169806,4.600808666669309,OFFENSE,17,,,,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",FT - MK,TRANSITION,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),950.1950129583234,7.099766166656082,OFFENSE,18,,,,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #23 Sacko",FT - MK,TRANSITION,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),969.366666667,20.283333332999973,OFFENSE,19,,,DK/MVMT,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #23 Sacko",X3,,"Right Wing 3, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1038.683,16.2170000000001,OFFENSE,20,,,P/R,GT Off Reb,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #23 Sacko",X3,,"Left Wing 3, Reeves #14, ",,New Flag
Game #3 - UMass Lowell 11-14-23 (FINAL),1054.9,5.7159999999998945,OFFENSE,21,,,OREB,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #23 Sacko",O2,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1083.533,11.73366666700008,OFFENSE,22,,,P/R,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #23 Sacko",X2,,"Right Short Midrange 2, Sturdivant #1, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1114.366666667,16.26666666700021,OFFENSE,23,,,P/R,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #23 Sacko",O2,,"Claude #12, At Rim, ",,New Flag
Game #3 - UMass Lowell 11-14-23 (FINAL),1158.6,17.833000000000084,OFFENSE,24,,,DHO/HOFF,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #23 Sacko",X3,,"Left Wing 3, Sturdivant #1, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1185.333333334,12.183333333000064,OFFENSE,25,,,P/R,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #23 Sacko",O3,,"Right Corner 3, Coleman #3, ",,New Flag
Game #3 - UMass Lowell 11-14-23 (FINAL),1215.716666667,8.533333332999973,OFFENSE,26,,,,"Transition O, GT Off Reb","#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #23 Sacko",X2,,"At Rim, Reeves #14, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1224.25,4.516666666999981,OFFENSE,27,,,OREB,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #23 Sacko",X3,,"Left Wing 3, Sacko #23, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1476.397805340655,28.700342275317553,OFFENSE,28,,,P/R,,"#24 Abram, #13 Kelly, #3 Coleman, #14 Reeves, #10 Dowuona",O2,,"At Rim, Dowuona #10, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1521.466666667,10.716333332999966,OFFENSE,29,,,,,"#24 Abram, #13 Kelly, #3 Coleman, #14 Reeves, #10 Dowuona",O2,TRANSITION,"At Rim, Reeves #14, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1618.466,15.800666667000087,OFFENSE,30,,,P/R,GT Off Reb,"#24 Abram, #13 Kelly, #3 Coleman, #14 Reeves, #10 Dowuona",X3,,"Straightaway 3, Reeves #14, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),1634.266666667,11.0,OFFENSE,31,,,POST,,"#24 Abram, #13 Kelly, #3 Coleman, #14 Reeves, #10 Dowuona",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),1669.816666667,16.25,OFFENSE,32,,,P/R,,"#24 Abram, #13 Kelly, #3 Coleman, #14 Reeves, #10 Dowuona",X3,,"Straightaway 3, Abram #24, ",,New Flag
Game #3 - UMass Lowell 11-14-23 (FINAL),1946.416,19.034000000000106,OFFENSE,33,,,P/R,,"#24 Abram, #13 Kelly, #5 Gapare, #14 Reeves, #12 Claude",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),1997.983,20.79475654099997,OFFENSE,34,,,P/R,,"#24 Abram, #13 Kelly, #5 Gapare, #14 Reeves, #12 Claude",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2060.3,9.73333333399978,OFFENSE,35,,,,Transition O,"#1 Sturdivant, #13 Kelly, #5 Gapare, #14 Reeves, #12 Claude",X3,TRANSITION,"Right Corner 3, Reeves #14, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),2083.683333334,7.900000000000091,OFFENSE,36,,,,Transition O,"#1 Sturdivant, #13 Kelly, #5 Gapare, #14 Reeves, #12 Claude",X3,TRANSITION,"Left Corner 3, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),2142.633,19.66700000000037,OFFENSE,37,,,DK/MVMT,,"#1 Sturdivant, #13 Kelly, #5 Gapare, #14 Reeves, #12 Claude",X2,,"At Rim, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),2178.0,13.883333333999872,OFFENSE,38,,,P/R,BLOB Off,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #12 Claude",X3,,"Right Corner 3, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),2198.883333334,7.033333332999973,OFFENSE,39,,,,Transition O,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #12 Claude",O2,TRANSITION,"Sturdivant #1, At Rim, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),2450.398090469637,18.99706588137269,OFFENSE,40,,,CUT,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #12 Claude",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2498.066666667,11.166666666999845,OFFENSE,41,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #12 Claude",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2531.033,27.4670000000001,OFFENSE,42,,,P/R,Forced Foul,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #12 Claude",X2F,,"At Rim, Reeves #14, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),2580.994945625331,6.300937126329245,OFFENSE,43,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2600.595799418657,5.50285212466315,OFFENSE,44,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #14 Reeves, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2671.297964707997,26.952035292003075,OFFENSE,45,,,P/R,Forced Foul,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #12 Claude",X2F,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2717.6971727083433,9.799826624990601,OFFENSE,46,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2738.2954640683247,7.702887375339742,OFFENSE,47,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #12 Claude",FT - MI,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2790.0959601923346,13.224039807665577,OFFENSE,48,,,POST,Forced Foul,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #12 Claude",X2F,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),2822.497359375333,7.1999722909909,OFFENSE,49,,,POST,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #12 Claude",FT - MI,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2842.194020584003,4.903256415670057,OFFENSE,50,,,POST,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),2914.016,37.246000000000095,OFFENSE,51,,,P/R,,"#1 Sturdivant, #13 Kelly, #3 Coleman, #23 Sacko, #14 Reeves",X3,,"Left Wing 3, Sturdivant #1, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3165.6150016663278,15.635281667672189,OFFENSE,52,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X3,,"Straightaway 3, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3222.77,14.25,OFFENSE,53,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X2,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3245.998,8.75,OFFENSE,54,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),3266.524,20.527000000000044,OFFENSE,55,,,DK/MVMT,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X3,,"Left Corner 3, Reeves #14, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3300.2,7.810249999999996,OFFENSE,56,,,,GT Off Reb,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X3,TRANSITION,"Right Wing 3, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3308.01025,5.286750000000211,OFFENSE,57,,,OREB,Forced Foul,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X2F,,"At Rim, Abram #24, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3340.941,19.001999999999953,OFFENSE,58,,,OREB,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),3362.6949999999997,6.75,OFFENSE,59,,,OREB,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),3384.85,14.566000000000258,OFFENSE,60,,,P/R,Forced Foul,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3417.5429999999997,9.010000000000218,OFFENSE,61,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",FT - MI,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),3431.803,3.5,OFFENSE,62,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",FT - MI,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),3687.3142692910005,16.925147375999586,OFFENSE,63,,,P/R,"SLOB Off, GT Off Reb","#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #3 Coleman",X2,,"Deep Right Wing 2, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3704.239416667,2.4995833329999186,OFFENSE,64,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",O2,,"Kelly #13, At Rim, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3724.292783334,11.795116666000013,OFFENSE,65,,,DK/MVMT,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",X2,,"Left Short Midrange 2, Sturdivant #1, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),3752.687816667,15.478183333000288,OFFENSE,66,,,DK/MVMT,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",O3,,"Left Corner 3, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4050.7139254503277,8.997274549672056,OFFENSE,67,,,,"GT Off Reb, Transition O","#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",X3,TRANSITION,"Left Corner 3, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4059.7111999999997,3.5035000000002583,OFFENSE,68,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",O2,,"At Rim, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4175.075,5.954000000000633,OFFENSE,69,,,,Transition O,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",O2,TRANSITION,"At Rim, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4239.867,16.73699999999917,OFFENSE,70,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",O2,,"Paint, Sturdivant #1, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4310.808,8.858999999999469,OFFENSE,71,,,,Transition O,"#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",X2F,TRANSITION,"At Rim, Sacko #23, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4336.498,14.528000000000247,OFFENSE,72,,,,,"#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",FT - MI,TRANSITION,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),4364.267,3.5186333339997873,OFFENSE,73,,,,,"#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",FT - MI,TRANSITION,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),4388.638,17.949999999999818,OFFENSE,74,,,OFF BALL SCREEN,"SLOB Off, Forced Foul","#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),4427.845633334,10.26024999999936,OFFENSE,75,,,BLOB,"BLOB Off, GT Off Reb","#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",X3,,"Left Wing 3, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4438.105883333999,2.2522500000004584,OFFENSE,76,,,OREB,GT Off Reb,"#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",O2,,"At Rim, Sacko #23, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4456.455,15.481999999999971,OFFENSE,77,,,P/R,,"#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",O2F,,"At Rim, Sturdivant #1, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4573.514987452639,6.898298750012145,OFFENSE,78,,,P/R,,"#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",FT - MI,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),4588.472766667,14.1112333330002,OFFENSE,79,,,P/R,,"#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",O2,,"Paint, Sturdivant #1, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4622.671,22.971999999999753,OFFENSE,80,,,DHO/HOFF,,"#1 Sturdivant, #5 Gapare, #14 Reeves, #3 Coleman, #23 Sacko",X3,,"Left Wing 3, Gapare #5, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4907.315208793005,14.217689731995051,OFFENSE,81,,,ISO,GT Off Reb,"#1 Sturdivant, #13 Kelly, #12 Claude, #3 Coleman, #23 Sacko",X2,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4921.532898525,4.53910147500028,OFFENSE,82,,,OREB,Forced Foul,"#1 Sturdivant, #13 Kelly, #12 Claude, #3 Coleman, #23 Sacko",X2F,,"At Rim, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),4948.076,4.605999999999767,OFFENSE,83,,,OREB,,"#1 Sturdivant, #13 Kelly, #12 Claude, #3 Coleman, #23 Sacko",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),4961.093,5.2572666670002945,OFFENSE,84,,,OREB,,"#1 Sturdivant, #13 Kelly, #12 Claude, #3 Coleman, #23 Sacko",FT - MI,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),5006.0689999999995,15.98700000000099,OFFENSE,85,,,P/R,,"#1 Sturdivant, #13 Kelly, #12 Claude, #3 Coleman, #23 Sacko",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),5028.226000000001,17.217999999998938,OFFENSE,86,,,P/R,,"#1 Sturdivant, #13 Kelly, #12 Claude, #3 Coleman, #23 Sacko",TO,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),5078.212016666999,7.307300000000396,OFFENSE,87,,,P/R,,"#24 Abram, #13 Kelly, #12 Claude, #3 Coleman, #23 Sacko",X2,,"Deep Left Wing 2, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5185.114079042001,23.652920957998504,OFFENSE,88,,,DK/MVMT,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #5 Gapare",X2,,"At Rim, Reeves #14, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5228.5599999999995,9.502000000000407,OFFENSE,89,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #5 Gapare",,,"At Rim, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5251.352,8.221000000000458,OFFENSE,90,,,BLOB,BLOB Off,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #5 Gapare",O3,,"Right Corner 3, Abram #24, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5307.605,14.46730000000025,OFFENSE,91,,,OFF BALL SCREEN,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #5 Gapare",X3,,"Left Wing 3, Abram #24, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5565.01395812497,24.05504187502993,OFFENSE,92,,,DK/MVMT,,"#24 Abram, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",O2,,"Paint, Abram #24, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5616.246,12.015516667000156,OFFENSE,93,,,P/R,,"#24 Abram, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",X3,,"Straightaway 3, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5685.411900917319,21.211232416681014,OFFENSE,94,,,P/R,GT Off Reb,"#1 Sturdivant, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",X2,,"Paint, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5706.623133334,6.099866665999798,OFFENSE,95,,,OREB,,"#1 Sturdivant, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",X2F,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5733.973,4.265049999999974,OFFENSE,96,,,OREB,,"#1 Sturdivant, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),5746.629766667,4.90823333300068,OFFENSE,97,,,OREB,,"#1 Sturdivant, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),5774.974749999999,9.509500000000116,OFFENSE,98,,,P/R,GT Off Reb,"#1 Sturdivant, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",X2,,"Kelly #13, At Rim, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5784.4842499999995,2.9997500000008586,OFFENSE,99,,,OREB,,"#1 Sturdivant, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",O2,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5894.610891415659,12.105370917341133,OFFENSE,100,,,P/R,GT Off Reb,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5906.7162623330005,2.499737666999863,OFFENSE,101,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2,,"At Rim, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),5937.870816667,6.05518333299915,OFFENSE,102,,,,Transition O,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",TO,TRANSITION,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),6009.542416667,21.08458333300041,OFFENSE,103,,,ISO,Forced Foul,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2F,,"At Rim, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),6056.607,5.5,OFFENSE,104,,,ISO,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",FT - MI,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),6070.7029999999995,7.914000000000669,OFFENSE,105,,,ISO,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),6139.51496504199,12.686634958010472,OFFENSE,106,,,P/R,GT Off Reb,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",X2,,"Paint, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),6152.2016,2.184400000000096,OFFENSE,107,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",O2,,"At Rim, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),6176.0254,11.372599999999693,OFFENSE,108,,,,Transition O,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",O3,TRANSITION,"Straightaway 3, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),6478.1900000000005,17.477999999999156,OFFENSE,109,,,OFF BALL SCREEN,Forced Foul,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O3F,,"Coleman #3, Right Corner 3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),6534.715749831997,4.796604250998826,OFFENSE,110,,,OFF BALL SCREEN,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",FT - MK,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),6576.214460375992,15.299847543979922,OFFENSE,111,,,,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),6601.415010571992,15.88455609500761,OFFENSE,112,,,POST,BLOB Off,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2,,"At Rim, Claude #12, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),6638.7209666670005,13.213199999999233,OFFENSE,113,,,,"Transition O, GT Off Reb","#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X3,TRANSITION,"Left Corner 3, Coleman #3, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),6651.934166667,13.256833333000031,OFFENSE,114,,,ISO,Forced Foul,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2F,,"At Rim, Kelly #13, ",,
Game #3 - UMass Lowell 11-14-23 (FINAL),6778.613062665969,10.052937334030503,OFFENSE,115,,,ISO,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",FT - MI,,,,
Game #3 - UMass Lowell 11-14-23 (FINAL),6860.573,18.484999999999673,OFFENSE,116,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2,,"At Rim, Sturdivant #1, ",,
