Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,Result,TRANSITION,Ungrouped,Notes,Flags
Game #2 - Howard 11-09-23,69.723,14.158000000000001,OFFENSE,1,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",O2,,"2pt Make, Claude #12, At Rim, ",,
Game #2 - Howard 11-09-23,109.652,15.534999999999997,OFFENSE,2,,,CUT,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",O2F,,"2pt Make, Forced Foul, At Rim, Reeves #14, ",,
Game #2 - Howard 11-09-23,145.636,8.759000000000015,OFFENSE,3,,,CUT,,"#24 Abram, #13 Kelly, #5 Gapare, #14 Reeves, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,172.488983334,8.456016665999982,OFFENSE,4,,,,,"#24 Abram, #13 Kelly, #5 Gapare, #14 Reeves, #12 Claude",O2,TRANSITION,"Transition O, 2pt Make, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,233.950383334,4.99961666599998,OFFENSE,5,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",,,,,
Game #2 - Howard 11-09-23,261.828233334,7.622766666000018,OFFENSE,6,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",TO,TRANSITION,"Transition O, Turnover, ",,
Game #2 - Howard 11-09-23,275.647,14.242599999999982,OFFENSE,7,,,DK/MVMT,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X2,,"Claude #12, At Rim, ",,
Game #2 - Howard 11-09-23,322.739083334,14.781433332999995,OFFENSE,8,,,CUT,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",O2,,"2pt Make, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,352.715,16.734000000000037,OFFENSE,9,,,OFF BALL SCREEN,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",O2,,"2pt Make, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,398.264,5.7729666669999915,OFFENSE,10,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",O2,TRANSITION,"Transition O, 2pt Make, At Rim, Reeves #14, ",,
Game #2 - Howard 11-09-23,422.553,19.188300000000027,OFFENSE,11,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X3,,"Right Corner 3, Gapare #5, ",,
Game #2 - Howard 11-09-23,454.018,17.035916667000038,OFFENSE,12,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",TO,,"Turnover, ",,
Game #2 - Howard 11-09-23,735.784,15.763000000000034,OFFENSE,13,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #10 Dowuona",O2,,"2pt Make, Deep Right Wing 2, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,767.1664,10.642600000000016,OFFENSE,14,,,,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #3 Coleman, #10 Dowuona",O3,TRANSITION,"Transition O, 3pt Make, Right Wing 3, Reeves #14, ",,
Game #2 - Howard 11-09-23,819.001,11.391000000000076,OFFENSE,15,,,P/R,,"#1 Sturdivant, #4 Murphy, #14 Reeves, #3 Coleman, #10 Dowuona",O2,,"2pt Make, Paint, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,851.40055,14.43108333400005,OFFENSE,16,,,P/R,,"#1 Sturdivant, #4 Murphy, #14 Reeves, #3 Coleman, #10 Dowuona",X3,,"Left Wing 3, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,882.147,24.154999999999973,OFFENSE,17,,,P/R,,"#1 Sturdivant, #4 Murphy, #14 Reeves, #3 Coleman, #10 Dowuona",O2,,"2pt Make, Dowuona #10, Paint, ",,
Game #2 - Howard 11-09-23,994.667,13.50683333400002,OFFENSE,18,,,DHO/HOFF,,"#1 Sturdivant, #4 Murphy, #3 Coleman, #10 Dowuona, #23 Sacko",TO,,"Turnover, ",,
Game #2 - Howard 11-09-23,1012.926,14.878000000000043,OFFENSE,19,,,P/R,,"#1 Sturdivant, #4 Murphy, #23 Sacko, #3 Coleman, #10 Dowuona",X2,,"Paint, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,1048.130416667,23.15646666700013,OFFENSE,20,,,DHO/HOFF,,"#1 Sturdivant, #4 Murphy, #23 Sacko, #3 Coleman, #10 Dowuona",,,,,
Game #2 - Howard 11-09-23,1265.931333334,22.919666666000012,OFFENSE,21,,,OFF BALL SCREEN,,"#24 Abram, #4 Murphy, #23 Sacko, #3 Coleman, #12 Claude",TO,,"SLOB Off, Turnover, ",,
Game #2 - Howard 11-09-23,1328.259,16.53444999999988,OFFENSE,22,,,P/R,,"#24 Abram, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",X2,,"Paint, Kelly #13, ",,
Game #2 - Howard 11-09-23,1354.866,18.470000000000027,OFFENSE,23,,,P/R,,"#24 Abram, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",O2,,"2pt Make, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,1389.103,16.281999999999925,OFFENSE,24,,,CUT,,"#24 Abram, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",O2F,,"2pt Make, Forced Foul, Abram #24, At Rim, ",,
Game #2 - Howard 11-09-23,1433.863,5.501999999999953,OFFENSE,25,,,CUT,,"#24 Abram, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,1462.258,10.529983334000008,OFFENSE,26,,,P/R,,"#24 Abram, #13 Kelly, #23 Sacko, #3 Coleman, #12 Claude",X2,,"GT Off Reb, At Rim, Abram #24, ",,
Game #2 - Howard 11-09-23,1494.35,17.293466667000075,OFFENSE,27,,,OFF BALL SCREEN,,"#24 Abram, #13 Kelly, #5 Gapare, #3 Coleman, #12 Claude",X3,,"BLOB Off, GT Off Reb, Straightaway 3, Kelly #13, ",,
Game #2 - Howard 11-09-23,1511.643466667,11.910533333000103,OFFENSE,28,,,P/R,,"#24 Abram, #13 Kelly, #5 Gapare, #3 Coleman, #12 Claude",X2,,"At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,1575.890983334,21.121099999999842,OFFENSE,29,,,,,"#24 Abram, #13 Kelly, #5 Gapare, #3 Coleman, #12 Claude",,,,,
Game #2 - Howard 11-09-23,1620.053,14.281999999999925,OFFENSE,30,,,P/R,,"#24 Abram, #13 Kelly, #5 Gapare, #3 Coleman, #12 Claude",O3,,"BLOB Off, 3pt Make, Left Corner 3, Claude #12, ",,
Game #2 - Howard 11-09-23,1696.895,15.2654500000001,OFFENSE,31,,,P/R,,"#24 Abram, #13 Kelly, #5 Gapare, #3 Coleman, #12 Claude",X2,,"Paint, Abram #24, ",,
Game #2 - Howard 11-09-23,1986.858,16.109633334000137,OFFENSE,32,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2,,"At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,2025.787,7.928016667000065,OFFENSE,33,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X3,TRANSITION,"Transition O, Left Corner 3, Reeves #14, ",,
Game #2 - Howard 11-09-23,2044.006,13.850000000000136,OFFENSE,34,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2,,"GT Off Reb, Right Short Midrange 2, Kelly #13, ",,
Game #2 - Howard 11-09-23,2057.856,2.967999999999847,OFFENSE,35,,,OREB,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2,,"2pt Make, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,2078.5765,6.8568499999996675,OFFENSE,36,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2F,TRANSITION,"Transition O, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,2111.253,3.009149999999863,OFFENSE,37,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",FT - MK,TRANSITION,,,
Game #2 - Howard 11-09-23,2135.57472875,3.5122212500000387,OFFENSE,38,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",FT - MI,TRANSITION,,,
Game #2 - Howard 11-09-23,2157.471,8.859833334000086,OFFENSE,39,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2,,"GT Off Reb, Paint, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,2166.330833334,7.9579499999999825,OFFENSE,40,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2,,"GT Off Reb, Paint, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,2174.288783334,8.15814999999975,OFFENSE,41,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X3,,"GT Off Reb, Straightaway 3, Kelly #13, ",,
Game #2 - Howard 11-09-23,2191.446,20.296000000000276,OFFENSE,42,,,OFF BALL SCREEN,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",,,"SLOB Off, ",,
Game #2 - Howard 11-09-23,2222.806,15.891999999999825,OFFENSE,43,,,OFF BALL SCREEN,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",O2,,"SLOB Off, 2pt Make, Paint, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,2279.988,17.472000000000207,OFFENSE,44,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2,,"GT Off Reb, Paint, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,2314.701,13.105000000000018,OFFENSE,45,,,ISO,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",O2,,"BLOB Off, 2pt Make, Paint, Kelly #13, ",,
Game #2 - Howard 11-09-23,2347.428416667,12.24556666699982,OFFENSE,46,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2,,"GT Off Reb, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,2359.673983334,3.536866666000151,OFFENSE,47,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",X2,,"GT Off Reb, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,2363.21085,6.016149999999925,OFFENSE,48,,,,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #10 Dowuona",,,,,
Game #2 - Howard 11-09-23,2580.935,29.5,OFFENSE,49,,,CUT,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #12 Claude",X2,,"BLOB Off, GT Off Reb, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,2610.435,8.144000000000233,OFFENSE,50,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #12 Claude",X2F,,"Forced Foul, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,2639.858,3.365916666999965,OFFENSE,51,,,,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #12 Claude",,,,,
Game #2 - Howard 11-09-23,2652.717,3.252983333999964,OFFENSE,52,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,2744.3416,10.97763333399962,OFFENSE,53,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #5 Gapare",X2,,"GT Off Reb, Kelly #13, Paint, ",,
Game #2 - Howard 11-09-23,2755.319233334,4.749766666000141,OFFENSE,54,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #5 Gapare",X2F,,"Forced Foul, ",,
Game #2 - Howard 11-09-23,2794.461,4.75,OFFENSE,55,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #5 Gapare",FT - MK,,,,
Game #2 - Howard 11-09-23,2814.846,4.5,OFFENSE,56,,OREB,,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #5 Gapare",FT - MI,,,,
Game #2 - Howard 11-09-23,2868.9661,16.10005320099981,OFFENSE,57,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #5 Gapare",X3,,"GT Off Reb, Right Corner 3, Gapare #5, ",,
Game #2 - Howard 11-09-23,2885.066153201,3.6018467990002137,OFFENSE,58,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #5 Gapare",O2,,"2pt Make, At Rim, Reeves #14, ",,
Game #2 - Howard 11-09-23,2982.361,14.1491833340001,OFFENSE,59,,,DHO/HOFF,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #5 Gapare",X2,,"Paint, Kelly #13, ",,
Game #2 - Howard 11-09-23,3019.197,14.513999999999669,OFFENSE,60,,,P/R,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #3 Coleman",X2,,"GT Off Reb, Nail Area 2, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,3033.711,1.838183334000405,OFFENSE,61,,,OREB,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #3 Coleman",X2,,"At Rim, Coleman #3, ",,
Game #2 - Howard 11-09-23,3140.2949774153326,23.632455918667347,OFFENSE,62,,,DK/MVMT,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #3 Coleman",X3,,"GT Off Reb, Left Wing 3, Reeves #14, ",,
Game #2 - Howard 11-09-23,3163.927433334,3.266566666000017,OFFENSE,63,,,,,"#1 Sturdivant, #13 Kelly, #14 Reeves, #23 Sacko, #3 Coleman",,,,,
Game #2 - Howard 11-09-23,3513.795233334,16.620766666000236,OFFENSE,64,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",,,,,
Game #2 - Howard 11-09-23,3536.123617000334,16.89998986966475,OFFENSE,65,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X2,,"SLOB Off, Left Short Midrange 2, Kelly #13, ",,
Game #2 - Howard 11-09-23,3577.136,3.8400000000001455,OFFENSE,66,,,ISO,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",X2,,"Paint, Claude #12, ",,
Game #2 - Howard 11-09-23,3590.886,24.46068333400035,OFFENSE,67,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",TO,,"Turnover, ",,
Game #2 - Howard 11-09-23,3891.3247023619856,10.704297638014395,OFFENSE,68,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #5 Gapare, #12 Claude",O2,,"2pt Make, Deep Left Wing 2, Abram #24, ",,
Game #2 - Howard 11-09-23,4048.974,13.602800000000116,OFFENSE,69,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X3,,"Straightaway 3, Abram #24, ",,
Game #2 - Howard 11-09-23,4252.981,20.670000000000073,OFFENSE,70,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2,,"2pt Make, Paint, Reeves #14, ",,
Game #2 - Howard 11-09-23,4292.87,8.259000000000015,OFFENSE,71,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2,TRANSITION,"Transition O, 2pt Make, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,4547.224080589336,14.73885007966419,OFFENSE,72,,,P/R,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2,,"GT Off Reb, Left Short Midrange 2, Abram #24, ",,
Game #2 - Howard 11-09-23,4561.962930669,5.051135998000063,OFFENSE,73,,,OREB,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2F,,"Forced Foul, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,4589.645,4.5,OFFENSE,74,,OREB,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",FT - MI,,,,
Game #2 - Howard 11-09-23,4600.911,8.25,OFFENSE,75,,,OREB,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,4636.483466667,6.289616666999791,OFFENSE,76,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X2,TRANSITION,"Transition O, GT Off Reb, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,4642.773083334,4.654649999999492,OFFENSE,77,,,OREB,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",X3,,"GT Off Reb, Right Wing 3, Coleman #3, ",,
Game #2 - Howard 11-09-23,4647.427733334,5.001266666000447,OFFENSE,78,,,OREB,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2,,"2pt Make, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,4715.8,19.16042750699944,OFFENSE,79,,,DHO/HOFF,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2,,"2pt Make, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,4761.058,4.771349999999984,OFFENSE,80,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #12 Claude",O2,TRANSITION,"Transition O, At Rim, Coleman #3, ",,
Game #2 - Howard 11-09-23,4865.723436449987,7.012713550013359,OFFENSE,81,,,,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",X3,"TRANSITION, TRANSITION","GT Off Reb, Straightaway 3, Abram #24, ",,
Game #2 - Howard 11-09-23,4872.736150000001,3.249849999999242,OFFENSE,82,,,OREB,,"#24 Abram, #13 Kelly, #14 Reeves, #3 Coleman, #23 Sacko",O2,,"2pt Make, At Rim, Reeves #14, ",,
Game #2 - Howard 11-09-23,5010.245,11.072916666999845,OFFENSE,83,,,P/R,,"#24 Abram, #1 Sturdivant, #14 Reeves, #3 Coleman, #23 Sacko",X2,,"Right Short Midrange 2, Reeves #14, ",,
Game #2 - Howard 11-09-23,5033.129716667,11.40928333300053,OFFENSE,84,,,,,"#24 Abram, #1 Sturdivant, #14 Reeves, #3 Coleman, #23 Sacko",O3,TRANSITION,"3pt Make, Transition O, Left Wing 3, Coleman #3, ",,
Game #2 - Howard 11-09-23,5063.539000000001,15.833999999998923,OFFENSE,85,,,P/R,,"#24 Abram, #1 Sturdivant, #14 Reeves, #3 Coleman, #23 Sacko",X2,,"Paint, Abram #24, ",,
Game #2 - Howard 11-09-23,5088.334866667,16.395133333000558,OFFENSE,86,,,P/R,,"#24 Abram, #1 Sturdivant, #14 Reeves, #3 Coleman, #23 Sacko",X2F,,"At Rim, Abram #24, ",,
Game #2 - Howard 11-09-23,5318.893853034989,4.305146965010863,OFFENSE,87,,,P/R,,"#24 Abram, #1 Sturdivant, #14 Reeves, #3 Coleman, #23 Sacko",FT - MI,,,,
Game #2 - Howard 11-09-23,5334.464083334,6.015916665999612,OFFENSE,88,,,P/R,,"#24 Abram, #1 Sturdivant, #14 Reeves, #3 Coleman, #23 Sacko",FT - MK,,,,
Game #2 - Howard 11-09-23,5365.425,19.289283334000174,OFFENSE,89,,,DHO/HOFF,,"#24 Abram, #1 Sturdivant, #14 Reeves, #13 Kelly, #12 Claude",O2F,,"2pt Make, Forced Foul, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,5417.48,6.254000000000815,OFFENSE,90,,DHO/HOFF,,,"#24 Abram, #1 Sturdivant, #14 Reeves, #13 Kelly, #12 Claude",FT - MI,,,,
Game #2 - Howard 11-09-23,5431.709000000001,12.61199999999917,OFFENSE,91,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2F,,,,
Game #2 - Howard 11-09-23,5470.224,6.511000000000422,OFFENSE,92,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,5482.0830000000005,4.766649999999572,OFFENSE,93,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,5573.202583334,10.223416665999139,OFFENSE,94,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",O2,,"2pt Make, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,5657.814,13.75,OFFENSE,95,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X3,,"GT Off Reb, Straightaway 3, Kelly #13, ",,
Game #2 - Howard 11-09-23,5671.564,3.2567666670001927,OFFENSE,96,,,OREB,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2F,,"Forced Foul, Right Short Midrange 2, Reeves #14, ",,
Game #2 - Howard 11-09-23,5895.92399516767,7.200557332327662,OFFENSE,97,,,OREB,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,5914.427,3.204000000000633,OFFENSE,98,,OREB,,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MI,,,,
Game #2 - Howard 11-09-23,5990.123703249996,16.928984905003745,OFFENSE,99,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",O2,,"2pt Make, Deep Left Wing 2, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,6018.747683334001,8.605316665999453,OFFENSE,100,,,,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2F,TRANSITION,"Transition O, Forced Foul, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,6054.524052085668,3.2004166656624875,OFFENSE,101,,,,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MK,TRANSITION,,,
Game #2 - Howard 11-09-23,6064.832,6.501549999999952,OFFENSE,102,,,,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MI,TRANSITION,,,
Game #2 - Howard 11-09-23,6082.110983334,17.314016666000498,OFFENSE,103,,,DHO/HOFF,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2F,,"Forced Foul, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,6137.819633166993,8.501898249673104,OFFENSE,104,,DHO/HOFF,,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude","FT - MI, FT - MI",,,,
Game #2 - Howard 11-09-23,6153.642,7.014116667000053,OFFENSE,105,,DHO/HOFF,,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MI,,"GT Off Reb, ",,
Game #2 - Howard 11-09-23,6173.325519667991,17.861096999009533,OFFENSE,106,,,DK/MVMT,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X3,,"BLOB Off, GT Off Reb, Left Corner 3, Claude #12, ",,
Game #2 - Howard 11-09-23,6191.2033,9.957699999999932,OFFENSE,107,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2,,"GT Off Reb, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,6212.131,16.626483334000113,OFFENSE,108,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2,,"BLOB Off, Paint, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,6282.1900000000005,19.323499999999513,OFFENSE,109,,,OFF BALL SCREEN,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X3,,"GT Off Reb, Straightaway 3, Kelly #13, ",,
Game #2 - Howard 11-09-23,6330.3423,33.596700000000055,OFFENSE,110,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2,,"BLOB Off, Paint, Kelly #13, ",,
Game #2 - Howard 11-09-23,6392.3208833339995,12.476116666000962,OFFENSE,111,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",O2F,,"Forced Foul, 2pt Make, At Rim, Sturdivant #1, ",,
Game #2 - Howard 11-09-23,6456.261,9.850266666999232,OFFENSE,112,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,6548.4601999999995,21.521500000000742,OFFENSE,113,,,ISO,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #23 Sacko",O2F,,"2pt Make, Forced Foul, Forced Foul, At Rim, Coleman #3, ",,
Game #2 - Howard 11-09-23,6596.231,4.010000000000218,OFFENSE,114,,ISO,,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #23 Sacko",FT - MI,,,,
Game #2 - Howard 11-09-23,6818.723134332675,15.485865667325925,OFFENSE,115,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2,,"GT Off Reb, Right Short Midrange 2, Kelly #13, ",,
Game #2 - Howard 11-09-23,6840.685466667001,17.40071666699987,OFFENSE,116,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X3,,"SLOB Off, Left Wing 3, Reeves #14, ",,
Game #2 - Howard 11-09-23,6888.783516667,14.8274833330006,OFFENSE,117,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",O3,,"3pt Make, Straightaway 3, Kelly #13, ",,
Game #2 - Howard 11-09-23,6932.009,12.894000000000233,OFFENSE,118,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",O2,,"2pt Make, At Rim, Kelly #13, ",,
Game #2 - Howard 11-09-23,6968.059,22.623000000000502,OFFENSE,119,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",O2,,"2pt Make, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,7066.592000000001,23.075533333999374,OFFENSE,120,,,P/R,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2,,"GT Off Reb, Kelly #13, Right Short Midrange 2, ",,
Game #2 - Howard 11-09-23,7089.667533334,2.2664666660002695,OFFENSE,121,,,OREB,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",O2,,"2pt Make, At Rim, Claude #12, ",,
Game #2 - Howard 11-09-23,7287.023,12.0649999999996,OFFENSE,122,,,OTHER,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",X2F,,"Press O, Forced Foul, ",,
Game #2 - Howard 11-09-23,7318.345983334,8.498016666000694,OFFENSE,123,,,OTHER,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MK,,,,
Game #2 - Howard 11-09-23,7340.57,5.5,OFFENSE,124,,,OTHER,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #13 Kelly, #12 Claude",FT - MK,,,,
