Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,HALF COURT OFFENSE,OFFENSE,ON COURT,PLAYERS,Result,SHOT AREA,TRANSITION,Ungrouped,Notes,Flags
Game #18 - UVA 1-20-24 (FINAL),1.9108384160093692,26.08305047287952,OFFENSE,1,,POST,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),57.131566667,12.466800000000006,OFFENSE,2,,POST,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),73.59836666666668,14.119699999999995,OFFENSE,3,,P/R,,SLOB Off,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",Reeves #14,O3,Left Corner 3,,TEAM,,New Flag
Game #18 - UVA 1-20-24 (FINAL),106.648566667,11.250100000000003,OFFENSE,4,,,,Transition O,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",Reeves #14,X3,Left Corner 3,TRANSITION,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),128.9654,14.819099999999992,OFFENSE,5,,ISO,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",Kelly #13,O2,Right Short Midrange 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),175.0847,30.93349999999998,OFFENSE,6,,P/R,,Forced Foul,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,X2F,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),235.6079114163174,3.898183416670463,OFFENSE,7,,P/R,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),253.4109113740185,3.10206787561674,OFFENSE,8,,P/R,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),278.702,20.750099999999975,OFFENSE,9,,P/R,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",George #2,O2,Deep Left Wing 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),331.04679183264733,24.016174834019353,OFFENSE,10,,POST,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",Ndongo #11,O2,Paint,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),375.4631,15.583433333000016,OFFENSE,11,,,,Forced Foul,"#10 Dowuona, #11 Ndongo, #13 Kelly, #14 Reeves, #2 George",,,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),396.7227666666667,26.22324444444439,OFFENSE,12,,DK/MVMT,,,"#13 Kelly, #11 Ndongo, #12 Claude, #14 Reeves, #1 Sturdivant",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),446.2897999996666,29.733533333666742,OFFENSE,13,,POST,,,"#13 Kelly, #11 Ndongo, #12 Claude, #14 Reeves, #1 Sturdivant",Kelly #13,X3,Left Corner 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),490.6792666666667,30.57763333300005,OFFENSE,14,,DK/MVMT,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",Sturdivant #1,X3,Straightaway 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),556.9518666666668,19.483466666999902,OFFENSE,15,,DK/MVMT,,"Transition O, GT Off Reb","#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",Coleman #3,X2,Paint,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),576.4353333336667,4.5167999996666595,OFFENSE,16,,,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",,,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),592.9686666666666,19.76679999999999,OFFENSE,17,,DK/MVMT,,BLOB Off,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",Gapare #5,O3,Right Corner 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),630.9648333333334,9.70420000033323,OFFENSE,18,,,,"Transition O, Forced Foul","#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",,,,TRANSITION,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),651.6524333333334,16.583466666333265,OFFENSE,19,,OFF BALL SCREEN,,BLOB Off,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",Sturdivant #1,X2,Nail Area 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),679.1526333336667,12.616699999666707,OFFENSE,20,,P/R,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",Coleman #3,O3,Left Corner 3,,TEAM,,New Flag
Game #18 - UVA 1-20-24 (FINAL),716.7952999996667,13.350100000000111,OFFENSE,21,,DK/MVMT,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",Sturdivant #1,O3,Straightaway 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),751.7788999996667,21.20010000000002,OFFENSE,22,,P/R,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",Gapare #5,X3,Left Corner 3,,TEAM,,New Flag
Game #18 - UVA 1-20-24 (FINAL),785.2290666666668,15.100099999999884,OFFENSE,23,,P/R,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",George #2,O2,Left Short Midrange 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),825.5146333333334,33.31683333333331,OFFENSE,24,,DK/MVMT,,,"#13 Kelly, #3 Coleman, #11 Ndongo, #5 Gapare, #2 George",Coleman #3,O2,Deep Left Wing 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),939.5120775413079,21.086689125358816,OFFENSE,25,,P/R,,,"#13 Kelly, #3 Coleman, #11 Ndongo, #14 Reeves, #2 George",Reeves #14,X3,Left Corner 3,,TEAM,,New Flag
Game #18 - UVA 1-20-24 (FINAL),993.1323666666667,16.50996666666674,OFFENSE,26,,ISO,,,"#2 George, #11 Ndongo, #3 Coleman, #13 Kelly, #14 Reeves",Kelly #13,X2,At Rim,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1017.1100000000001,24.73350000000005,OFFENSE,27,,P/R,,"BLOB Off, Forced Foul","#13 Kelly, #3 Coleman, #11 Ndongo, #14 Reeves, #2 George",,X2F,,,TEAM,,New Flag
Game #18 - UVA 1-20-24 (FINAL),1063.1167813326747,4.704494208341657,OFFENSE,28,,P/R,,,"#13 Kelly, #3 Coleman, #11 Ndongo, #14 Reeves, #2 George",,FT - MI,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1079.019268623952,6.658493666696813,OFFENSE,29,,P/R,,,"#13 Kelly, #3 Coleman, #11 Ndongo, #14 Reeves, #2 George",,FT - MI,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1113.0263333333335,26.951166666666722,OFFENSE,30,,DK/MVMT,,GT Off Reb,"#13 Kelly, #3 Coleman, #11 Ndongo, #14 Reeves, #2 George",Kelly #13,X2,Paint,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1139.9775000000002,2.183366666999973,OFFENSE,31,,OREB,,,"#13 Kelly, #3 Coleman, #11 Ndongo, #14 Reeves, #2 George",Coleman #3,X2,At Rim,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1187.511133333,12.116700000000037,OFFENSE,32,,P/R,,,"#13 Kelly, #12 Claude, #11 Ndongo, #14 Reeves, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1226.0457666666669,25.500100000333532,OFFENSE,33,,POST,,,"#1 Sturdivant, #12 Claude, #11 Ndongo, #14 Reeves, #2 George",Reeves #14,X2,Right Short Midrange 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1271.5126666666667,14.883400000000165,OFFENSE,34,,DHO/HOFF,,,"#1 Sturdivant, #12 Claude, #11 Ndongo, #13 Kelly, #2 George",George #2,O3,Left Wing 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1368.3631666666668,22.933500000333424,OFFENSE,35,,POST,,,"#1 Sturdivant, #12 Claude, #11 Ndongo, #13 Kelly, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1424.389466667,21.819633333000183,OFFENSE,36,,P/R,,,"#1 Sturdivant, #12 Claude, #11 Ndongo, #13 Kelly, #2 George",Ndongo #11,O2,At Rim,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1463.6896666666669,12.183433333333141,OFFENSE,37,,DK/MVMT,,,"#1 Sturdivant, #12 Claude, #11 Ndongo, #13 Kelly, #2 George",Sturdivant #1,X3,Left Corner 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1484.2231,14.469600000000355,OFFENSE,38,,ISO,,,"#1 Sturdivant, #11 Ndongo, #12 Claude, #13 Kelly, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1535.5936333333332,22.300166667000212,OFFENSE,39,,P/R,,,"#1 Sturdivant, #12 Claude, #5 Gapare, #13 Kelly, #14 Reeves",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1619.0051748329304,19.505758500402862,OFFENSE,40,,OFF BALL SCREEN,,,"#1 Sturdivant, #11 Ndongo, #5 Gapare, #13 Kelly, #14 Reeves",Kelly #13,X3,Straightaway 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1678.194533333333,16.24601111111133,OFFENSE,41,,,,Forced Foul,"#1 Sturdivant, #12 Claude, #5 Gapare, #13 Kelly, #14 Reeves",,,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1706.1598000000001,19.644350875621512,OFFENSE,42,,P/R,,BLOB Off,"#1 Sturdivant, #12 Claude, #5 Gapare, #13 Kelly, #14 Reeves",Kelly #13,X2,Left Short Midrange 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1754.4600333333335,31.64823116635216,OFFENSE,43,,,,,"#1 Sturdivant, #12 Claude, #5 Gapare, #13 Kelly, #14 Reeves",,,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1818.2079246239375,12.67884204272923,OFFENSE,44,,SLOB,,SLOB Off,"#1 Sturdivant, #12 Claude, #5 Gapare, #13 Kelly, #14 Reeves",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1874.5484,14.51144444444435,OFFENSE,45,,P/R,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1898.0440666666666,21.35069999999996,OFFENSE,46,,POST,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",Ndongo #11,X2,Paint,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1931.970288888889,7.457444444777593,OFFENSE,47,,,,Transition O,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",Reeves #14,X3,Right Wing 3,TRANSITION,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),1959.0945333333332,18.083500000333515,OFFENSE,48,,OFF BALL SCREEN,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",Kelly #13,O3,Right Wing 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2039.2028666666663,12.333722222222832,OFFENSE,49,,DK/MVMT,,,"#13 Kelly, #11 Ndongo, #12 Claude, #5 Gapare, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2075.169766666667,13.516799999999876,OFFENSE,50,,P/R,,GT Off Reb,"#13 Kelly, #11 Ndongo, #12 Claude, #5 Gapare, #2 George",Kelly #13,X3,Straightaway 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2088.6865666666663,5.816699999999855,OFFENSE,51,,DK/MVMT,,,"#13 Kelly, #11 Ndongo, #12 Claude, #5 Gapare, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2123.481733333333,26.94933834630865,OFFENSE,52,,POST,,Forced Foul,"#1 Sturdivant, #3 Coleman, #14 Reeves, #2 George, #12 Claude",Claude #12,O2F,Paint,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2172.727414790268,4.317303958400771,OFFENSE,53,,POST,,,"#1 Sturdivant, #3 Coleman, #14 Reeves, #2 George, #12 Claude",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2239.3533333333335,33.51243333333332,OFFENSE,54,,P/R,,Forced Foul,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",,X2F,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2294.622033333333,7.556270790992585,OFFENSE,55,,P/R,,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2312.6055000003334,4.750033332999919,OFFENSE,56,,P/R,,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2338.021466666666,24.600999999666783,OFFENSE,57,,POST,,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2399.7968,14.909333333333507,OFFENSE,58,,P/R,,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",Reeves #14,O3,Right Corner 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2435.7729666663336,15.900066666999919,OFFENSE,59,,DK/MVMT,,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",Coleman #3,X3,Left Corner 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2473.0801818326427,11.893051500690945,OFFENSE,60,,DK/MVMT,,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",Sturdivant #1,O3,Left Corner 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2514.3244000003333,18.99373333299991,OFFENSE,61,,ISO,,GT Off Reb,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",Sturdivant #1,X2,Paint,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2533.318133333333,2.9628303609597424,OFFENSE,62,,OREB,,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",Claude #12,O2,At Rim,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2561.9913666663333,14.116766666999865,OFFENSE,63,,P/R,,,"#1 Sturdivant, #12 Claude, #3 Coleman, #14 Reeves, #2 George",Reeves #14,X3,Left Corner 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2637.7443666670006,21.016633332999845,OFFENSE,64,,,,Forced Foul,"#1 Sturdivant, #23 Sacko, #11 Ndongo, #14 Reeves, #13 Kelly",,,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2664.011166666667,15.083400000333313,OFFENSE,65,,P/R,,SLOB Off,"#1 Sturdivant, #23 Sacko, #11 Ndongo, #14 Reeves, #13 Kelly",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2711.9281,15.383466666999993,OFFENSE,66,,P/R,,,"#1 Sturdivant, #23 Sacko, #11 Ndongo, #14 Reeves, #13 Kelly",Kelly #13,X3,Left Corner 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2744.9493111111115,18.462455555888482,OFFENSE,67,,POST,,,"#1 Sturdivant, #23 Sacko, #11 Ndongo, #14 Reeves, #13 Kelly",Ndongo #11,O2,At Rim,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2814.8787,14.166833332999886,OFFENSE,68,,DK/MVMT,,,"#2 George, #12 Claude, #11 Ndongo, #14 Reeves, #13 Kelly",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2877.815123416277,17.047443250389733,OFFENSE,69,,P/R,,Forced Foul,"#2 George, #12 Claude, #11 Ndongo, #14 Reeves, #13 Kelly",,X2F,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2916.8792000000003,9.250199999999495,OFFENSE,70,,P/R,,,"#2 George, #12 Claude, #11 Ndongo, #14 Reeves, #13 Kelly",,FT - MI,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2938.3794,8.509500000000116,OFFENSE,71,,P/R,,,"#2 George, #12 Claude, #11 Ndongo, #14 Reeves, #13 Kelly",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),2972.715799416289,13.601905527351846,OFFENSE,72,,ISO,,,"#2 George, #12 Claude, #11 Ndongo, #14 Reeves, #13 Kelly",Kelly #13,O3,Left Wing 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3018.2728000000006,7.642744444444361,OFFENSE,73,,,,"Transition O, Forced Foul","#2 George, #12 Claude, #11 Ndongo, #14 Reeves, #13 Kelly",,X2F,,TRANSITION,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3062.362732041028,3.799491583966301,OFFENSE,74,,P/R,,,"#2 George, #12 Claude, #11 Ndongo, #14 Reeves, #13 Kelly",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3078.8610743326935,3.994959000973722,OFFENSE,75,,P/R,,,"#2 George, #5 Gapare, #11 Ndongo, #14 Reeves, #13 Kelly",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3107.0621053462974,15.366827987370016,OFFENSE,76,,P/R,,,"#2 George, #5 Gapare, #11 Ndongo, #14 Reeves, #13 Kelly",Kelly #13,X3,Left Wing 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3177.012566666667,13.616733333000411,OFFENSE,77,,OFF BALL SCREEN,,,"#2 George, #3 Coleman, #11 Ndongo, #14 Reeves, #13 Kelly",George #2,X3,Right Wing 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3195.1903,5.005699999666831,OFFENSE,78,,,,Forced Foul,"#2 George, #12 Claude, #11 Ndongo, #1 Sturdivant, #13 Kelly",,,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3222.5795666666672,28.15009999999984,OFFENSE,79,,ISO,,,"#2 George, #12 Claude, #11 Ndongo, #1 Sturdivant, #13 Kelly",George #2,O2,Deep Right Wing 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3288.9465333333337,20.000133333333906,OFFENSE,80,,OFF BALL SCREEN,,GT Off Reb,"#2 George, #12 Claude, #11 Ndongo, #1 Sturdivant, #13 Kelly",Sturdivant #1,X3,Right Wing 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3308.9466666666676,14.583433332999448,OFFENSE,81,,ISO,,GT Off Reb,"#2 George, #12 Claude, #11 Ndongo, #1 Sturdivant, #13 Kelly",George #2,X2,Nail Area 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3323.530099999667,1.8003555558889275,OFFENSE,82,,OREB,,GT Off Reb,"#2 George, #12 Claude, #11 Ndongo, #1 Sturdivant, #13 Kelly",Claude #12,X2F,At Rim,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3355.702933333334,8.26073333333352,OFFENSE,83,,OREB,,,"#2 George, #12 Claude, #11 Ndongo, #1 Sturdivant, #13 Kelly",,FT - MI,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3374.2136666666675,6.750066666666498,OFFENSE,84,,OREB,,,"#2 George, #14 Reeves, #11 Ndongo, #1 Sturdivant, #13 Kelly",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3468.930433333334,23.97576666666646,OFFENSE,85,,POST,,,"#2 George, #14 Reeves, #11 Ndongo, #1 Sturdivant, #13 Kelly",Ndongo #11,O2,At Rim,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3524.5444888888896,8.13644444444435,OFFENSE,86,,,,Transition O,"#2 George, #14 Reeves, #11 Ndongo, #1 Sturdivant, #13 Kelly",Ndongo #11,O2,At Rim,TRANSITION,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3670.7889333333333,26.462100000000646,OFFENSE,87,,P/R,,Forced Foul,"#2 George, #14 Reeves, #11 Ndongo, #1 Sturdivant, #13 Kelly",,X2F,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3734.660327249322,3.700059332310957,OFFENSE,88,,P/R,,,"#2 George, #14 Reeves, #11 Ndongo, #1 Sturdivant, #13 Kelly",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3750.66057987403,3.960653459303103,OFFENSE,89,,P/R,,,"#2 George, #14 Reeves, #11 Ndongo, #12 Claude, #13 Kelly",,FT - MK,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3775.4896333333336,14.100066666999737,OFFENSE,90,,P/R,,,"#2 George, #14 Reeves, #11 Ndongo, #12 Claude, #13 Kelly",Ndongo #11,O2,Right Short Midrange 2,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3857.3793555555567,10.962311110777591,OFFENSE,91,,,,Transition O,"#2 George, #14 Reeves, #11 Ndongo, #13 Kelly, #1 Sturdivant",Sturdivant #1,O2,Paint,TRANSITION,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3924.650433333334,8.150066666999919,OFFENSE,92,,DHO/HOFF,,"BLOB Off, GT Off Reb","#2 George, #14 Reeves, #11 Ndongo, #13 Kelly, #1 Sturdivant",George #2,X3,Right Wing 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3932.800500000334,6.416699999999764,OFFENSE,93,,ISO,,,"#2 George, #14 Reeves, #11 Ndongo, #13 Kelly, #1 Sturdivant",Sturdivant #1,X3,Left Wing 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),3990.5583582486224,10.17594175137856,OFFENSE,94,,OTHER,,,"#2 George, #14 Reeves, #11 Ndongo, #13 Kelly, #1 Sturdivant",George #2,X3,Straightaway 3,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),36.41048687429894,20.72107979270106,DEFENSE,1,BLOB Def,OFF BALL SCREEN,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,X2,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),87.71806666666667,18.930500000333325,DEFENSE,2,,P/R,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),117.898666667,11.066733332999988,DEFENSE,3,Transition D,,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,X2,,TRANSITION,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),143.78449999999998,31.300200000000018,DEFENSE,4,,P/R,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,O3,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),256.51297924963524,22.18902075036476,DEFENSE,5,,OFF BALL SCREEN,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,O2,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),299.4521,23.96070000000003,DEFENSE,6,,POST,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),355.0629666666667,19.000100000333305,DEFENSE,7,Opp Off Reb,ISO,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,X2,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),374.063066667,1.4000333330000103,DEFENSE,8,,OREB,,,"#13 Kelly, #11 Ndongo, #10 Dowuona, #14 Reeves, #2 George",,O2,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),429.7063666666666,16.583433333000016,DEFENSE,9,,OFF BALL SCREEN,,,"#13 Kelly, #11 Ndongo, #12 Claude, #14 Reeves, #1 Sturdivant",,X2,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),476.02333333333337,14.655933333333337,DEFENSE,10,,ISO,,,"#13 Kelly, #11 Ndongo, #12 Claude, #14 Reeves, #1 Sturdivant",,O2,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),537.7017666666666,19.25010000000009,DEFENSE,11,,DK/MVMT,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",,TO,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),612.7354666666668,18.229366666666692,DEFENSE,12,,OFF BALL SCREEN,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",,X2,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),668.2358999996666,10.916733334000014,DEFENSE,13,,P/R,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",,O2,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),691.7693333333334,25.02596666633326,DEFENSE,14,,OFF BALL SCREEN,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",,X3,,,TEAM,,
Game #18 - UVA 1-20-24 (FINAL),730.1453999996668,21.633499999999913,DEFENSE,15,,OFF BALL SCREEN,,,"#2 George, #3 Coleman, #12 Claude, #5 Gapare, #1 Sturdivant",,X2,,,TEAM,,
