Timeline,Start time,Duration,Row,Instance number,DEFENSE,HALF COURT ACTIONS,OFFENSE,ON COURT,Result,TRANSITION,Ungrouped,Notes,Flags
Game #10 - UMass 12-21-23 (Final),2883.028166666666,8.0,OPP 3PT Shot,24,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2905.388039182667,8.0,OPP 3PT Shot,25,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3190.3188336756666,8.0,OPP 3PT Shot,26,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4026.1638999999986,8.0,OPP 3PT Shot,27,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4051.2805666663326,8.0,OPP 3PT Shot,28,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4172.763900000332,8.0,OPP 3PT Shot,29,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4196.863900000332,8.0,OPP 3PT Shot,30,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4389.548800000334,8.0,OPP 3PT Shot,31,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4537.682133333334,8.0,OPP 3PT Shot,32,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),28.955066666999997,8.0,FGA - Reeves #14,1,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1720.4210333336664,8.0,FGA - Reeves #14,2,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2698.342345559333,8.0,FGA - Reeves #14,3,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2723.004066666333,8.0,FGA - Reeves #14,4,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2871.6472481016663,8.0,FGA - Reeves #14,5,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3096.0729666666666,8.0,FGA - Reeves #14,6,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3098.356333333333,8.0,FGA - Reeves #14,7,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3214.779447603666,8.0,FGA - Reeves #14,8,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3381.2537160226666,8.0,FGA - Reeves #14,9,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3555.922966666667,8.0,FGA - Reeves #14,10,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4001.7472508563314,8.0,FGA - Reeves #14,11,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),124.27997983399999,8.0,FGA - Ndongo #11,1,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1368.6687666663333,8.0,FGA - Ndongo #11,2,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2125.426466666667,8.0,FGA - Ndongo #11,3,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3511.9396333333334,8.0,FGA - Ndongo #11,4,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3698.428271969332,8.0,FGA - Ndongo #11,5,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4037.097233333332,8.0,FGA - Ndongo #11,6,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),196.86988108399999,8.0,FGA - Kelly #13,1,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1088.5924,8.0,FGA - Kelly #13,2,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1190.2090333333335,8.0,FGA - Kelly #13,3,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1233.402358936,8.0,FGA - Kelly #13,4,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1331.8020999999999,8.0,FGA - Kelly #13,5,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1405.7358880743332,8.0,FGA - Kelly #13,6,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1817.3043666666663,8.0,FGA - Kelly #13,7,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2200.1264666666666,8.0,FGA - Kelly #13,8,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2914.328166666666,8.0,FGA - Kelly #13,9,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3271.1229999996667,8.0,FGA - Kelly #13,10,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3873.9422333333323,8.0,FGA - Kelly #13,11,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3904.592233333332,8.0,FGA - Kelly #13,12,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),5.6958802580000025,8.0,FGA - George #2,1,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),272.118310781,8.0,FGA - George #2,2,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1483.1021000003334,8.0,FGA - George #2,3,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4068.013899999999,8.0,FGA - George #2,4,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),446.7156666666666,8.0,FGA - Sturdivant #1,1,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),766.5257333333333,8.0,FGA - Sturdivant #1,2,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),785.1090333333333,8.0,FGA - Sturdivant #1,3,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1173.1757333333335,8.0,FGA - Sturdivant #1,4,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2037.8043666666663,8.0,FGA - Sturdivant #1,5,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2105.1375111436664,8.0,FGA - Sturdivant #1,6,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2892.4281666666666,8.0,FGA - Sturdivant #1,7,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),3980.930273047332,8.0,FGA - Sturdivant #1,8,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4114.047233333332,8.0,FGA - Sturdivant #1,9,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),4300.782133333334,8.0,FGA - Sturdivant #1,10,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),556.7323333333333,8.0,FGA - Coleman #3,1,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),719.9757333333333,8.0,FGA - Coleman #3,2,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),879.0757333333332,8.0,FGA - Coleman #3,3,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1131.5487481283335,8.0,FGA - Coleman #3,4,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1365.6021,8.0,FGA - Coleman #3,5,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1827.3876999996664,8.0,FGA - Coleman #3,6,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1922.5710333336665,8.0,FGA - Coleman #3,7,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2448.6802999999995,8.0,FGA - Coleman #3,8,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),2595.617129601333,8.0,FGA - Coleman #3,9,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),600.5823333336666,8.0,FGA - Gapare #5,1,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),603.6656666666667,8.0,FGA - Sacko #23,1,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),786.1257333333334,8.0,FGA - Sacko #23,2,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),959.0257333333333,8.0,FGA - Sacko #23,3,,,,,,,,,
Game #10 - UMass 12-21-23 (Final),1106.7090333333335,8.0,FGA - Sacko #23,4,,,,,,,,,
